"clbid","credits","crsid","departments","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","number","pn","section","semester","status","term","times","title","type","year"
"115479","1.0","582","[""HIST""]","[""HWC""]","","","","[""Timothy R. Howe""]","200","","""Ancient: Rome""","204","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115480","1.0","594","[""HIST""]","[""HWC""]","","","","[""Dolores Peters""]","200","","""French Revol/Napoleon""","227","false","","3","""O""","20173","[""MWF 1045-1140""]","""French Revolution and Napoleon.""","""Research""","2017"
"115481","0.25","23230","[""HIST""]","","","","","[""Jolene Barjasteh"", ""Dolores Peters""]","200","","""FLC - French""","227","false","","3","""O""","20173","","","""FLAC""","2017"
"115482","1.0","620","[""HIST""]","[""MCD""]","","","","[""Steven C. Hahn""]","200","","""Top: Trail of Tears""","282","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Topics in Native American History""","""Topic""","2017"
"115483","1.0","19404","[""HIST""]","[""WRI""]","","","","[""Timothy R. Howe""]","300","[""TBA""]","""Archaeological Research""","396","false","","3","""O""","20173","[""M 0600-0900PM""]","""Directed Undergraduate Research""","""Research""","2017"
"115484","1.0","641","[""HIST""]","","","","","[""Jeane DeLaney""]","300","","""Sem: History and Memory""","397","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""History Research Workshop""","""Seminar""","2017"
"115485","1.0","748","[""MATH""]","","","","","[""Matthew Wright""]","200","[""RNS 204""]","""Probability Theory""","262","false","""B""","3","""O""","20173","[""MWF 0905-1000""]","","""Research""","2017"
"115486","1.0","759","[""MATH""]","","","","","[""Kristina Garrett""]","300","[""RNS 206"", ""RNS 206""]","""Combinatorics""","364","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115490","1.0","800","[""MUSIC""]","","","","","[""Staff""]","100","","""Introduction to Musicianship""","112","false","""A""","3","""O""","20173","[""MF 0800-0855"", ""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2017"
"115491","0.25","808","[""MUSIC""]","","","","","[""Nancy Paddleford""]","100","[""TBA""]","""Piano Class II""","162","false","""C""","3","""O""","20173","[""MW 1255-0150PM""]","","""Research""","2017"
"115492","0.25","808","[""MUSIC""]","","","","","[""Nancy Paddleford""]","100","[""TBA""]","""Piano Class II""","162","false","""D""","3","""O""","20173","[""MW 0200-0255PM""]","","""Research""","2017"
"115493","0.25","810","[""MUSIC""]","","","","","[""Staff""]","100","","""Voice Class""","164","false","""B""","3","""O""","20173","[""MW 1150-1245PM""]","","""Research""","2017"
"115494","1.0","816","[""MUSIC""]","","","","","[""Staff""]","200","","""Chromatic Musicianship and Form""","212","false","""B""","3","""O""","20173","[""MWF 0905-1000"", ""Th 0930-1050""]","","""Research""","2017"
"115495","1.0","816","[""MUSIC""]","","","","","[""Catherine R. Rodland""]","200","[""TBA"", ""TBA""]","""Chromatic Musicianship and Form""","212","false","""A""","3","""O""","20173","[""MWF 0800-0855"", ""Th 0800-0920""]","","""Research""","2017"
"115497","0.25","843","[""MUSIC""]","","","","","[""Robert C. Smith""]","200","","""Vocal Solo Lit II""","282","false","","3","""O""","20173","[""MW 0200-0255PM""]","""Vocal Solo Literature II""","""Research""","2017"
"115499","1.0","850","[""MUSIC""]","[""WRI""]","","","","[""David R. Castro""]","300","","""Post-Tonal Analysis""","314","false","","3","""O""","20173","[""MWF 1255-0150PM""]","""Analysis of Post-Tonal Music""","""Research""","2017"
"115500","1.0","851","[""MUSIC""]","","","","","[""Justin W. Merritt""]","300","","""Composition II: Orchestration""","324","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115501","1.0","857","[""MUSIC""]","","","","","[""Staff""]","300","[""TBA""]","""Top:""","345","false","","3","""O""","20173","[""MWF 1045-1140""]","""Advanced Study in Music History""","""Topic""","2017"
"115504","1.0","925","[""NORW""]","[""HBS"", ""ORC""]","","","","[""Margaret H. O'Leary""]","100","[""TBA"", ""TBA""]","""Norway: Contin/Change""","140","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Norway: Continuity and Change""","""Research""","2017"
"115505","1.0","21399","[""NORW""]","[""HBS"", ""MCG"", ""ORC""]","","","","[""Kari L. Dorer""]","200","[""TBA"", ""TBA""]","""Sami:Tradition/Transition""","244","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""The S\u00e1mi: Traditions in Transition""","""Research""","2017"
"115506","1.0","30089","[""NORW""]","","","","","[""Kari L. Dorer""]","300","[""TBA"", ""TBA""]","""Top: Topics in Norwegian Lit/Cultur""","372","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Topics in Norwegian Literature/Culture""","""Topic""","2017"
"115507","1.0","29259","[""PACON""]","[""EIN"", ""HBS"", ""WRI""]","","","","[""Michael Fuerstein""]","200","[""TBA"", ""TBA""]","""Contemporary Controversies""","281","false","""B""","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Public Affairs II: Contemporary Controversies""","""Research""","2017"
"115509","1.0","1103","[""PSCI""]","[""HBS"", ""MCD""]","","","","[""Daniel Hofrenning""]","100","","""American Politics""","111","false","""B""","3","""O""","20173","[""MWF 0905-1000""]","","""Research""","2017"
"115511","1.0","1110","[""PSCI""]","[""HBS""]","","","","[""Staff""]","100","","""International Relations""","121","false","","3","""O""","20173","[""MWF 1255-0150PM""]","","""Research""","2017"
"115512","1.0","1122","[""PSCI""]","[""HBS"", ""MCG""]","","","","[""Kristina Thalhammer""]","200","","""Politics & Development""","252","false","""A""","3","""O""","20173","[""MWF 1045-1140""]","""Politics and Development""","""Research""","2017"
"115513","1.0","1122","[""PSCI""]","[""HBS"", ""MCG""]","","","","[""Kristina Thalhammer""]","200","","""Politics & Development""","252","false","""B""","3","""O""","20173","[""MWF 1150-1245PM""]","""Politics and Development""","""Research""","2017"
"115514","1.0","19735","[""PSCI""]","[""EIN""]","","","","[""J. Patrick Dale""]","200","","""Citizenship War Terror""","284","false","","3","""O""","20173","[""MWF 0200-0255PM""]","""Ethics of Citizenship in Times of War and Terrorism""","""Research""","2017"
"115516","1.0","22813","[""PSCI""]","[""WRI""]","","","","[""Kristina Thalhammer""]","300","[""TBA""]","""Sem: Courageous Resistance""","370","false","","3","""O""","20173","[""MWF 0200-0255PM""]","""Seminar: Courageous Resistance to Injustice""","""Seminar""","2017"
"115517","1.0","31154","[""PSYCH""]","[""HBS""]","","","","[""Charles Huff""]","200","[""TBA""]","""Psychology of Spirtuality/Religion""","229","false","","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","""Psychology of Spirituality and Religion""","""Research""","2017"
"115518","1.0","1168","[""PSYCH""]","[""HBS""]","","","","[""Daniel R. Nelson""]","200","[""TBA""]","""Developmental Psych""","241","false","""C""","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","""Developmental Psychology""","""Research""","2017"
"115519","1.0","17593","[""PSYCH""]","","","","","[""Shelly D. Dickinson""]","300","[""TBA"", ""TBA""]","""Neuroscience of Addiction""","336","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115520","1.0","19414","[""PSYCH""]","","","","","[""Grace E. Cho""]","300","[""TBA"", ""TBA""]","""Research:""","396","false","""B""","3","""C""","20173","[""MWF 0905-1000"", ""Th 0930-1050""]","""Directed Undergraduate Research""","""Research""","2017"
"115523","1.0","21539","[""REL""]","[""BTS-T""]","","","","[""Staff""]","0","[""TBA""]","""Placeholder with BTS-T""","1","false","""B""","3","""O""","20173","[""MWF 0800-0855""]","","""Research""","2017"
"115525","1.0","1195","[""REL""]","[""BTS-T"", ""WRI""]","","","","[""Douglas Schuurman""]","200","[""TBA"", ""TBA""]","""Chr Theol/Moral Life""","207","false","""A""","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Christian Theology and the Moral Life""","""Research""","2017"
"115526","1.0","1195","[""REL""]","[""BTS-T"", ""WRI""]","","","","[""Douglas Schuurman""]","200","[""TBA"", ""TBA""]","""Chr Theol/Moral Life""","207","false","""B""","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Christian Theology and the Moral Life""","""Research""","2017"
"115529","1.0","18484","[""REL""]","[""BTS-T""]","","","","[""Anantanand Rambachan""]","200","[""TBA"", ""TBA""]","""Theol of Religions/Interrel Dialog""","245","false","""A""","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","""Theology of Religions & Interreligious Dialogue""","""Research""","2017"
"115533","1.0","1233","[""REL""]","[""ALS-L"", ""WRI""]","","","","[""John Barbour""]","200","","""Religion & Literature""","280","false","","3","""O""","20173","[""MWF 1045-1140""]","""Religion and Literature""","""Research""","2017"
"115535","1.0","1254","[""REL""]","","","","","[""Edmund Santurri""]","300","[""OM 110""]","""Sem: Ethics""","395","false","","3","""O""","20173","[""MWF 0905-1000""]","""Ethics Seminar""","""Seminar""","2017"
"115537","1.0","1289","[""SOAN""]","[""HBS"", ""MCD""]","","","","[""Ibtesam Al Atiyat""]","100","","""Intro to Sociology""","121","false","""C""","3","""O""","20173","[""MWF 1255-0150PM""]","""Introduction to Sociology""","""Research""","2017"
"115538","1.0","23944","[""SOAN""]","[""MCG""]","","","","[""Ibtesam Al Atiyat""]","200","","""Intro Islamic Feminisms""","235","false","""A""","3","""O""","20173","[""MWF 0800-0855""]","""Introduction to Islamic Feminisms""","""Research""","2017"
"115539","1.0","23944","[""SOAN""]","[""MCG""]","","","","[""Ibtesam Al Atiyat""]","200","","""Intro Islamic Feminisms""","235","false","""B""","3","""O""","20173","[""MWF 0905-1000""]","""Introduction to Islamic Feminisms""","""Research""","2017"
"115540","1.0","1304","[""SOAN""]","[""HBS"", ""MCG""]","","","","[""Vivian Choi""]","200","","""Global Interdepend""","262","false","""B""","3","""O""","20173","[""MWF 0905-1000""]","""Global Interdependence""","""Research""","2017"
"115541","1.0","21523","[""SOAN""]","[""MCG""]","","","","[""Marc David""]","200","","""Political Anthropology""","299","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Topics in Sociology/Anthropology""","""Research""","2017"
"115542","1.0","1344","[""SPAN""]","","","","","[""Kristina Medina-Vilarino""]","300","","""Top: Voices: Topics""","312","false","","3","""O""","20173","[""MWF 1150-1245PM""]","""Voices of the Spanish-Speaking World""","""Topic""","2017"
"115543","1.0","1383","[""THEAT""]","[""ALS-L""]","","","","[""Michelle C. Gibbs""]","100","[""TBA""]","""Text and Performance""","180","false","","3","""O""","20173","[""MWF 0200-0255PM""]","","""Research""","2017"
"115544","1.0","1389","[""THEAT""]","[""ALS-A""]","","","","[""Brian Bjorklund""]","200","","""Draw/Paintng/Theater""","252","false","","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","""Drawing and Painting for Theater""","""Research""","2017"
"115704","1.0","24126","[""RACE""]","[""MCD""]","","","","[""David C. Schalliol""]","200","[""TBA"", ""TBA""]","""Sem: Black Lives Matter""","251","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Multiculturalism and Public Education""","""Seminar""","2017"
"115762","1.0","1062","[""ESTH""]","","1062","","","[""Jennifer M. Holbein""]","300","[""SAC 103""]","""Biomechanics""","374","false","","3","""O""","20173","[""MWF 1045-1140""]","","""Research""","2017"
"115819","1.0","1270","[""RUSSN""]","[""FOL-R""]","","","","[""Staff""]","200","[""TOH 300""]","""Russian Culture & Civilization""","254","false","","3","""O""","20173","[""MWF 1150-1245PM""]","""Russian Culture and Civilization""","""Research""","2017"
"115821","1.0","1060","[""ESTH""]","","","","","[""Kevin M. Crisp""]","300","[""TBA""]","""Motor Learning""","373","false","","3","""O""","20173","[""MWF 1150-1245PM""]","","""Research""","2017"
"115843","1.0","80","[""ASIAN""]","[""HBS"", ""MCG""]","","","","[""Rika Ito""]","100","","""Language in Japanese Society""","126","false","","3","""O""","20173","[""MWF 0905-1000""]","","""Research""","2017"
"115844","1.0","95","[""ASIAN""]","[""ALS-A"", ""MCG""]","","","","[""Karil J. Kucera""]","300","","""Buddhism: Text-Image""","310","false","","3","""O""","20173","[""M 0600-0900PM""]","""Buddhism through Text and Image""","""Research""","2017"
"115846","1.0","1277","[""RUSSN""]","[""EIN""]","","","","[""Marc Robinson""]","300","[""TBA""]","""Dostoevsky-Tr""","371","false","","3","""O""","20173","[""MWF 0905-1000""]","""Dostoevsky""","""Research""","2017"
"115865","1.0","1095","[""PHYS""]","","","","","[""Amy Kolan""]","300","","""Statistical Physics""","379","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115866","1.0","19412","[""PHYS""]","","","","","[""Alden Adolph""]","300","","""Research:""","396","false","""B""","3","""O""","20173","[""Th 1245-0345PM""]","""Directed Undergraduate Research""","""Research""","2017"
"115891","1.0","1220","[""ASIAN"", ""REL""]","[""MCG""]","","","","[""Anantanand Rambachan""]","200","[""TBA"", ""TBA""]","""Hinduism""","253","false","","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"115892","1.0","1104","[""PSCI""]","[""HBS"", ""MCG""]","","","","[""Staff""]","100","","""Comparative Politics""","112","false","""B""","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"115895","1.0","18484","[""REL""]","[""BTS-T""]","","","","[""Anantanand Rambachan""]","200","[""TBA""]","""Theol of Religions/Interrel Dialog""","245","false","""B""","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Theology of Religions & Interreligious Dialogue""","""Research""","2017"
"115896","1.0","31157","[""REL""]","[""EIN""]","","","","[""James Hanson""]","200","","""Jesus and the Moral Life""","274","false","","3","""O""","20173","","","""Research""","2017"
"115905","1.0","21524","[""CHIN""]","","","","","[""Hui Bi""]","300","[""TBA""]","""Special Topics in Chinese""","320","false","","3","""O""","20173","[""MWF 1255-0150PM""]","","""Research""","2017"
"115906","1.0","296","[""CSCI""]","","","","","[""Richard Brown""]","200","[""RNS 202""]","""Operating Systems""","273","false","","3","""O""","20173","[""MWF 1045-1140""]","","""Research""","2017"
"115907","1.0","305","[""CSCI""]","[""WRI""]","","","","[""Richard Brown""]","300","[""RNS 202""]","""Sem: Senior Capstone""","390","false","","3","""C""","20173","[""MWF 1255-0150PM""]","""Senior Capstone Seminar""","""Seminar""","2017"
"115908","1.0","30509","[""MUSIC""]","","","","","[""Staff""]","0","[""TBA""]","""1xx Musicology TBD""","0","false","""A""","3","""O""","20173","[""MWF 0905-1000""]","","""Research""","2017"
"115909","1.0","31167","[""MUSIC""]","[""ALS-A""]","","","","[""Louis K. Epstein""]","100","[""TBA""]","""Introduction to Musicology""","141","false","""A""","3","""O""","20173","[""MWF 0905-1000""]","","""Research""","2017"
"115910","1.0","31167","[""MUSIC""]","[""ALS-A""]","","","","[""Louis K. Epstein""]","100","[""TBA""]","""Introduction to Musicology""","141","false","""B""","3","""O""","20173","[""MWF 1045-1140""]","","""Research""","2017"
"115911","1.0","818","[""MUSIC""]","","","","","[""Staff""]","200","[""TBA"", ""TBA""]","""Post-Tonal Musicianship""","214","false","""A""","3","""O""","20173","[""MWF 0800-0855"", ""Th 1245-0205PM""]","","""Research""","2017"
"115912","1.0","21541","[""NORW""]","","","","","[""Staff""]","0","","""Placeholder Course""","0","false","","3","""O""","20173","","","""Research""","2017"
"115920","1.0","40","[""ART""]","","","","","[""Peter B. Nelson""]","200","[""TBA"", ""TBA""]","""Animated Art""","228","false","","3","""O""","20173","[""T 0800-1100"", ""Th 0800-1050""]","","""Research""","2017"
"115921","1.0","31455","[""MSCS""]","","","","","[""Matthew Richey""]","300","[""TBA"", ""TBA""]","""Algorithms for Decision Making""","341","false","","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"115922","1.0","31457","[""SOAN""]","[""HBS"", ""MCG""]","","","","[""Vivian Choi""]","200","[""TBA""]","""Disasters""","247","false","","3","""O""","20173","[""MWF 1150-1245PM""]","","""Research""","2017"
"115942","1.0","18786","[""PSCI""]","[""WRI""]","","","","[""Katherine S. Tegtmeyer Pak""]","300","[""TBA"", ""TBA""]","""Sem: Immigration/Citizenship""","350","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Seminar: Immigration and Citizenship""","""Research""","2017"
"115950","0.0","16388","[""ENVST""]","","","","","[""Charles Jr. Umbanhowar""]","200","[""TBA""]","""Remote Sensing & GIS Lab""","255","false","""A""","3","""O""","20173","[""M 0200-0500PM""]","","""Lab""","2017"
"115951","1.0","787","[""MGMT""]","","","","","[""Staff""]","300","[""TBA"", ""TBA""]","""Mgmt Policy & Strat""","383","false","","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Management Policy and Strategy""","""Research""","2017"
"115995","1.0","495","[""FREN""]","[""EIN""]","","","","[""Mary Cisar""]","300","[""TBA"", ""TBA""]","""Sem: Seminar With Ein""","397","false","","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","""Seminar with EIN""","""Seminar""","2017"
